gbifID,latitude,longitude,scientificName
2456579977,52.604587,12.989128,Silene latifolia Poir.
3731684121,51.367947,7.636904,Knautia arvensis (L.) Coult.
3722463741,50.012389,8.471414,Senecio inaequidens DC.
2645798596,51.540487,9.935547,Achillea millefolium L.
2975858270,51.423272,6.762233,Origanum vulgare L.
2833464045,51.071507,13.7235,Tanacetum vulgare L.
2975527386,52.250123,13.070493,Echium vulgare L.
3456192639,51.908969,10.331418,Juncus articulatus L.
2569664238,50.171265,8.542793,Allium ursinum L.
2645954700,50.085539,9.060132,Malva alcea L.
3389330269,53.528473,12.690926,Corylus avellana L.
2648775123,48.193424,11.630117,Carex pendula Huds.
2644789904,51.52433,7.121159,Viburnum lantana L.
2331507726,50.000862,6.887882,Viscum album L.
2648581741,48.155531,7.615663,Dipsacus L.
920277831,53.427128,11.623878,Alnus glutinosa (L.) Gaertn.
2330503279,50.228127,8.620362,Symphoricarpos albus (L.) C.Koch
3344033386,51.333831,12.369647,Digitaria sanguinalis (L.) Scop.
2976086193,50.767623,13.695757,Dianthus barbatus L.
2648729193,48.907935,8.697301,Cirsium vulgare (Savi) Ten.
1835263631,52.370502,9.844678,Nasturtium officinale R.Br.
3389556237,47.743565,7.554903,Bupleurum falcatum L.
2977732397,50.59615,6.661023,Ligustrum vulgare L.
2649025202,51.486384,9.126283,Lapsana communis L.
2976969498,49.408348,8.682606,Salvia officinalis L.
2898454049,51.021843,11.030493,Malva sylvestris L.
2012742742,48.013985,8.950853,Polygala L.
2977175628,48.936079,9.082217,Levisticum officinale Koch
2647540378,51.438096,8.900133,Malus domestica Borkh.
3408251497,51.775883,10.424874,Teucrium scorodonia L.
2647513118,52.555384,13.446055,Hedera helix L.
1038785921,48.288334,10.060555,Polygonatum multiflorum (L.) All.
2977620806,51.387624,10.782357,Galium odoratum (L.) Scop.
2273625435,49.073971,11.456948,Anthericum ramosum L.
2649227646,49.838342,9.13714,Echium vulgare L.
2646187227,48.56858,12.179874,Bellis perennis L.
922118448,50.416809,8.229467,Kerria japonica (L.) DC.
1580250680,51.722454,10.989504,"Petasites hybridus (L.) G.Gaertn., B.Mey. & Scherb."
2645598674,53.575736,10.051994,Urtica dioica L.
1338045531,50.084023,8.716621,Alliaria petiolata (M.Bieb.) Cavara & Grande
2646186916,50.969837,7.876652,Origanum vulgare L.
2330329910,51.331375,6.298234,Stellaria media (L.) Vill.
2645982158,51.701474,7.780656,Heracleum sphondylium L.
1676966758,52.00647,7.684342,Dactylis glomerata L.
1579914420,49.064419,8.773441,Cardamine pratensis L.
2978163708,51.157496,14.043838,Digitalis purpurea L.
2976867413,51.050806,7.759237,Ageratum houstonianum Mill.
3389444465,51.826527,9.886794,Papaver L.
2974727787,50.884741,11.584169,Prunus spinosa L.
921405508,47.826294,10.042191,Dactylorhiza majalis subsp. majalis
2646548178,51.405617,6.878914,Jacobaea vulgaris Gaertn.
2331352024,52.908295,10.382006,Vaccinium vitis-idaea L.
2645278507,53.872894,13.91518,Viburnum opulus L.
3388980737,47.889824,11.786446,Asarum europaeum L.
2975762597,52.045197,8.702304,Impatiens parviflora DC.
3723927281,50.674053,6.981536,Dryopteris filix-mas (L.) Schott
2648884108,49.969444,8.287954,Mercurialis annua L.
2818820636,49.477665,10.949694,Cirsium vulgare (Savi) Ten.
2976129919,49.84844,9.633078,Prunus spinosa L.
2977062999,50.730803,12.365392,Datura stramonium L.
2649933931,47.629459,9.527626,Beta vulgaris L.
2977701903,50.503946,6.575529,Viburnum lantana L.
2646367762,50.461042,7.285593,Origanum vulgare L.
922449757,53.332359,10.754156,Nymphaea alba L.
1840935146,48.406399,9.257494,Acer platanoides L.
2330926150,52.024437,7.596986,Tragopogon pratensis L.
1338856167,50.473793,6.457666,Hyacinthoides hispanica (Mill.) Rothm.
2329923963,48.985569,10.227585,Sambucus racemosa L.
3716716886,51.574909,6.950562,Cirsium arvense (L.) Scop.
2645922762,51.604257,7.083884,Oxalis corniculata L.
2974529316,49.013205,8.399127,Tagetes erecta L.
2646176550,47.653554,7.794217,Impatiens glandulifera Royle
2975003733,50.949078,11.352087,Lamium purpureum L.
2975635566,50.087579,8.677493,Euphorbia lathyris L.
2814315829,50.807556,8.145481,Chamaenerion angustifolium (L.) Scop.
3389666774,52.466621,13.612959,Cerastium semidecandrum L.
833584986,49.802777,7.946388,Veronica satureiifolia Poit. & Turpin
2252114103,49.178112,8.48093,Potentilla verna L.
2975034931,51.228016,7.126702,Prunus padus L.
3388029324,48.850765,10.488639,Valeriana officinalis L.
2270428044,50.559315,8.713098,Geum urbanum L.
2974982089,48.630415,12.492091,Ornithogalum umbellatum L.
2649711861,52.47331,13.448679,Cosmos bipinnatus Cav.
2644789933,49.233402,8.581308,Chelidonium majus L.
2645886131,53.529569,8.592709,Cytisus scoparius (L.) Link
2237398227,49.932529,7.983027,Pinus sylvestris L.
2648655349,51.088268,6.031579,Phytolacca americana L.
2648947096,51.258081,6.87028,Stellaria media (L.) Vill.
2978123633,49.239657,8.358648,Robinia pseudoacacia L.
2974790136,52.494492,13.54464,Claytonia perfoliata Donn ex Willd.
2646632402,52.389026,13.753873,Verbascum thapsus L.
3113514660,51.414888,6.958019,Urtica dioica L.
2647953714,48.922498,8.800318,Laburnum anagyroides Medik.
3395402388,49.018127,9.515292,Lamium maculatum (L.) L.
3722466783,50.481027,9.645773,Anthemis tinctoria L.
1999466789,51.270939,6.266735,Corylus avellana L.
2974527802,48.729715,9.100774,Geum urbanum L.
3498671614,50.525368,8.47603,Hieracium indutum (Elfstr.) Dahlst.
921621498,50.659241,10.743256,Eriophorum vaginatum L.
1038785886,49.862221,8.384972,Polygala vulgaris L.
2331326255,51.132023,14.963636,Ulota bruchii Hornsch. ex Brid.
922098176,50.534817,7.066355,Hypericum maculatum Crantz
2646347929,49.665057,10.093114,Cichorium intybus L.
1837846244,51.773647,7.874116,Aesculus L.
2646416799,50.322189,11.915732,Chaenomeles japonica (Thunb.) Lindl. ex Spach
2648698147,50.979862,11.041568,Origanum vulgare L.
3389537525,52.004887,9.856621,Primula veris L.
2862376098,52.690737,12.236653,Tanacetum vulgare L.
1579954996,47.941532,7.788405,Convallaria majalis L.
2028064921,52.453918,13.404007,Cornus mas L.
2646085588,48.444161,10.879362,Tanacetum vulgare L.
1580185307,49.812817,8.438873,Myosoton aquaticum (L.) Moench
921709906,52.945744,10.240674,Filago arvensis L.
2645276461,49.538605,8.438023,Papaver rhoeas L.
3301781591,50.172842,8.629858,Potentilla argentea L.
2646519677,52.262829,10.216742,Castanea sativa Mill.
1676712421,52.373127,9.8277,Arum maculatum L.
2649988382,50.631154,6.315192,Carpinus betulus L.
1337972842,52.401737,13.369331,Armeria maritima subsp. elongata (Hoffm.) Bonnier
2331530413,49.136406,8.914032,Wisteria sinensis (Sims) DC.
2840811428,50.552113,6.238342,Vicia sepium L.
3722020839,50.764437,7.289569,Zea mays L.
2976975434,52.41079,12.556185,Berberis aquifolium Pursh
3389568105,48.079136,11.615623,Artemisia vulgaris L.
920553923,50.62096,9.016503,Anthoceros agrestis Paton
2646815704,51.07003,7.661141,Prunus cerasifera Ehrh.
2330137766,52.517029,13.401043,Solanum nigrum L.
2976673520,51.683683,6.767506,Alliaria petiolata (M.Bieb.) Cavara & Grande
2649442273,48.758357,9.148549,Salix caprea L.
3389335648,51.274429,6.425586,Cardamine hirsuta L.
2645006932,53.060145,8.818723,Symphytum officinale L.
3389228088,52.215767,9.526827,Aegopodium podagraria L.
2331385878,53.323647,13.165655,Vaccinium myrtillus L.
2649037698,54.111261,13.853372,Convallaria majalis L.
2649595520,50.695531,7.1756,Populus nigra L.
2644822358,52.260185,9.546261,Reynoutria japonica Houtt.
2974579940,48.118007,11.185507,Hypericum perforatum L.
922247807,50.556507,8.549809,Luzula multiflora (Retz.) Lej.
2329748746,51.532829,9.934173,Ranunculus L.
2648468435,53.48536,12.951794,Alcea rosea L.
3328152466,48.900681,11.91779,Daucus carota L.
2975457759,48.004305,7.857966,Eupatorium cannabinum L.
2644859126,49.732648,10.621946,Achillea millefolium L.
2977107039,54.081177,13.167821,Lonicera xylosteum L.
2329745644,49.136658,8.914343,Ranunculus repens L.
2977387499,52.132111,11.576874,Vitis vinifera L.
3732373187,54.350861,10.140577,Clematis vitalba L.
3388413656,52.495255,13.27232,Rubus caesius L.
2646738596,52.14739,7.203939,Betula pendula Roth
2648154353,47.754854,9.835053,Lamium galeobdolon (L.) L.
2649654944,54.351357,13.46654,Fagus sylvatica L.
2647829413,49.453567,8.6677,Lactuca sativa L.
2649203540,48.423394,10.302884,Cornus sanguinea L.
3337375875,50.096211,8.25885,Buddleja davidii Franch.
2644719416,50.977053,6.91338,Prunus avium (L.) L.
3388615762,49.362045,8.589212,Solanum physalifolium Rusby
2974338365,49.493911,11.227639,Ajuga genevensis L.
2975354620,54.05553,11.960942,Trifolium repens L.
2329579341,47.809746,9.982713,Prunus spinosa L.
2643932347,50.982659,7.057985,Oenothera biennis L.
3698149605,49.050591,9.155235,Lamium maculatum (L.) L.
3772882436,51.817303,9.909244,Primula veris L.
2331482208,51.308968,6.35705,Veronica persica Poir.
2329848431,50.870422,7.625188,Rumex crispus L.
2648670707,50.606157,10.681819,Echium vulgare L.
3389195690,52.737164,7.648085,Carpinus betulus L.
3388436752,48.732418,10.133429,Campanula trachelium L.
2840342985,50.762044,6.115087,Hippophae rhamnoides L.
1677386032,52.00647,7.626105,Lycopus europaeus L.
920247479,48.924023,9.414854,Aegopodium podagraria L.
2977013625,51.410933,6.776224,Glechoma hederacea L.
3388157902,52.411617,13.083932,"Anchusa arvensis Tausch, 1824"
1676859408,47.605499,7.970238,Cirsium arvense (L.) Scop.
1338470133,48.873989,10.290451,Clematis vitalba L.
2975634757,52.473712,13.435931,Castanea sativa Mill.
3456326967,49.967293,7.927525,Kindbergia praelonga (Hedw.) Ochyra
2648475475,52.376192,9.905183,Calendula officinalis L.
1676575082,51.485195,7.042207,Acer pseudoplatanus L.
2647568164,48.956053,8.422701,Euphorbia peplus L.
1848583877,50.109734,8.555388,Alnus incana (L.) Moench
2646337484,51.519294,14.610253,Juniperus communis L.
923095523,53.728252,7.376118,Populus tremula L.
2836962692,51.002975,5.911903,"Convolvulus sepium Pall., 1776"
2645740728,48.168054,11.554085,Acer campestre L.
2840166653,50.641798,10.14592,Melampyrum nemorosum L.
921583063,53.692505,9.518674,Epipactis helleborine (L.) Crantz
2647190407,49.798531,8.616681,Prunus laurocerasus L.
2329999063,49.186863,8.13633,Securigera varia (L.) Lassen
3388629022,50.721813,9.232249,Vicia sepium L.
3716567932,49.795803,8.939023,Bromus hordeaceus L.
2976103772,52.240094,13.609723,Symphytum officinale L.
2647693209,47.821921,7.83659,Achillea millefolium L.
2977607938,51.479042,7.462896,Impatiens parviflora DC.
2331348610,49.310482,8.822224,Valeriana officinalis L.
2977327225,51.964182,7.60879,Geranium sanguineum L.
2975660962,52.651542,13.725134,Dipsacus L.
2329747829,53.875259,10.699405,Ranunculus L.
3398908026,52.339271,9.880129,Filipendula ulmaria (L.) Maxim.
2978095808,49.043259,12.116735,Cornus sanguinea L.
922235858,50.465462,6.582962,Lotus corniculatus L.
3388955298,47.860229,8.042439,Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.
3333396225,51.301836,8.505835,Glechoma hederacea L.
2646161625,49.326618,11.018448,Succisa pratensis Moench
3389086279,54.118389,13.484688,Stellaria holostea L.
2977419471,52.259623,8.054485,Acer pseudoplatanus L.
2646115131,54.312633,13.090713,Alcea rosea L.
921379459,49.503319,8.556223,Cynoglossum officinale L.
2644174270,51.537909,6.823611,Sambucus nigra L.
1677185797,53.800602,12.172723,Geranium robertianum L.
2843096169,50.228714,6.65217,Mercurialis perennis L.
1668738210,50.652332,8.559784,Centaurium Hill
2649684856,49.572156,10.86965,Impatiens glandulifera Royle
3387778268,50.834053,6.450644,Leucanthemum vulgare Lam.
3389443458,51.060196,13.746214,Hordeum murinum L.
3387704598,52.370583,12.5777,Hypericum perforatum L.
2975902709,48.246348,9.683655,Sorbus aucuparia L.
2644644602,50.06554,8.838219,Claytonia perfoliata Donn ex Willd.
2974666634,49.629382,11.018727,Lythrum salicaria L.
2976875045,47.964885,11.300779,Lysimachia punctata L.
2974564397,53.14631,8.600859,Sarracenia purpurea L.
2976096870,52.743856,10.884974,Viburnum opulus L.
2837536347,50.515991,6.247972,Rhinanthus minor L.
3721870438,50.390302,6.711032,Origanum vulgare L.
1676781775,49.808968,7.559881,Carlina vulgaris L.
2442823447,50.171959,8.626347,Lamium galeobdolon (L.) L.
3388012492,51.847893,12.248376,Stellaria media (L.) Vill.
2644523354,47.556568,11.133328,Hippocrepis emerus (L.) Lassen
1677102923,50.473797,7.790802,Euonymus europaeus L.
2645758145,50.290708,11.930963,Trifolium repens L.
2838548380,50.898212,13.913749,Fragaria vesca L.
1338871661,48.848671,9.404197,Juglans regia L.
2844440592,50.433761,6.61314,Anemone ranunculoides L.
2974301329,51.208685,7.050857,Gleditsia triacanthos L.
2452374962,49.74432,8.582526,Robinia pseudoacacia L.
2648222850,52.646993,13.367862,Salvia pratensis L.
2977591785,49.991487,8.883129,Robinia pseudoacacia L.
2329932344,49.25946,8.515134,Saponaria officinalis L.
2366088548,51.928482,10.493705,Laburnum anagyroides Medik.
921492893,49.93367,7.935498,Echinops bannaticus Rochel ex Schrad.
2977126364,53.224214,10.384802,Aurinia saxatilis (L.) Desv.
1677386106,51.961544,7.495072,Lycopus europaeus L.
3387842758,52.401306,12.595209,Taraxacum officinale Weber ex Wiggins
3498685436,49.333008,11.421404,Eranthis hyemalis (L.) Salisb.
3113575152,48.079263,11.619261,Primula veris L.
2644745367,52.98329,11.33493,Syringa vulgaris L.
3387992666,51.2061,7.180732,Lavandula L.
3730563717,51.209782,8.407258,Carex sylvatica Huds.
2643952387,47.63482,7.814561,Cosmos bipinnatus Cav.
2978225827,54.092053,9.945808,Impatiens parviflora DC.
2648501848,54.316236,10.068969,Bellis perennis L.
2649182691,50.575255,13.003338,Monotropa hypopitys L.
2974738062,48.795216,9.250634,Alliaria petiolata (M.Bieb.) Cavara & Grande
2645819323,51.467355,6.939416,Cirsium arvense (L.) Scop.
2330869654,49.32259,8.657181,Tragopogon pratensis subsp. pratensis
2842621422,50.337523,6.61432,Platanthera chlorantha (Custer) Rchb.
2645581427,47.74111,12.303481,Lotus corniculatus L.
2648153365,48.58282,9.266334,Vinca minor L.
2611271073,48.137727,11.471491,Acer campestre L.
2647993905,50.478329,8.895881,Brassica oleracea L.
3727398482,51.458008,6.947793,Lathyrus pratensis L.
2329933298,53.873436,13.206587,Saponaria officinalis L.
2330881786,54.116177,13.773079,Trifolium pratense L.
2649555691,52.094811,11.629777,Hedera helix L.
2976358274,51.486446,11.53839,Nicandra physalodes (L.) Gaertn.
2350489419,51.273712,10.457064,Echinops L.
2329733202,48.876923,9.366478,Ranunculus acris L.
2646249878,50.104503,8.561206,Humulus lupulus L.
700552718,52.259519,7.021905,Bidens frondosa L.
2977609101,51.97974,7.644594,Spiraea japonica L.fil.
2644558634,53.259833,9.807278,Lamium purpureum L.
3764483623,50.072096,8.795944,Struthiopteris spicant (L.) Weiss
2644906774,49.313399,8.436314,Chelidonium majus L.
1668756748,50.47892,6.52766,Euphrasia rostkoviana subsp. rostkoviana
2330000411,51.614258,10.661738,"Senecio ovatus (G.Gaertn., E.Mey. & Scherb.) Willd."
3698284349,52.49416,13.324768,Carduus nutans L.
2647722978,50.624972,12.922735,Matricaria discoidea DC.
833567182,50.147777,7.723054,Poa compressa L.
3031996017,52.485682,13.315555,Plantago lanceolata L.
1899877910,53.591419,9.652898,Oenothera L.
2648975961,49.96772,7.494806,Tanacetum vulgare L.
2647777303,51.531348,6.751518,Convolvulus arvensis L.
3388862149,52.413593,13.745218,Alliaria petiolata (M.Bieb.) Cavara & Grande
2645309588,53.955717,10.074304,Dipsacus L.
1338319732,49.082863,8.789878,Chelidonium majus L.
1580015076,53.734245,9.849576,Drosera rotundifolia L.
2645319210,48.302708,8.198447,Urtica dioica L.
2975753713,52.47154,13.195858,Trifolium arvense L.
2442851492,50.449089,9.238472,Lamium maculatum (L.) L.
2329723553,48.549999,9.9,Ranunculus acris L.
3387816130,47.678009,12.149166,Cephalanthera longifolia (L.) Fritsch
2649441582,47.542715,10.056454,Mentha longifolia (L.) Huds.
2976785546,49.486334,9.630002,Erigeron annuus (L.) Desf
2975581103,48.220367,9.029936,Campanula persicifolia L.
2835955307,53.57771,6.711792,Plantago lanceolata L.
2647061335,50.06175,11.54781,Scilla luciliae (Boiss.) Speta
2645794634,52.027793,8.386476,Galeopsis tetrahit L.
921579244,47.474636,10.303888,"Encalypta streptocarpa Hedwig, 1801"
2644506707,54.311126,10.209254,Fumaria officinalis L.
1579845309,51.404346,6.444554,Arctium minus (Hill) Bernh.
2646215751,49.454986,11.063621,Impatiens glandulifera Royle
2645811124,53.921966,10.681627,Malva sylvestris L.
2975860450,53.711344,10.052122,Euonymus europaeus L.
2974620249,49.971654,11.654764,Cichorium intybus L.
3388269239,50.617996,7.960563,Luzula campestris (L.) DC.
2644446721,50.799957,6.880357,Fritillaria meleagris L.
2458344618,49.389374,9.085876,Alliaria petiolata (M.Bieb.) Cavara & Grande
2329635338,50.160515,10.763984,Pulmonaria officinalis L.
3389638806,52.398228,12.983658,Prunus padus L.
2978201430,51.40986,13.444345,Lunaria annua L.
2977282308,51.105041,6.515973,Cornus mas L.
3389581772,52.401909,12.463888,Calystegia sepium (L.) R.Br.
2977080726,51.152565,11.038036,Campanula glomerata L.
2974965139,51.488839,7.708945,Tellima grandiflora (Pursh) Douglas ex Lindl.
2242475941,51.510628,7.46439,Plantago lanceolata L.
2977778936,51.121611,9.135514,Lythrum salicaria L.
2862488379,48.605047,10.175836,Globularia bisnagarica L.
2974504636,49.687605,8.359655,Cardamine flexuosa With.
921611722,48.872166,9.396229,Erigeron annuus (L.) Pers.
2868100708,48.432264,10.965452,Impatiens glandulifera Royle
2977081025,48.273886,10.872992,Plantago major L.
2977374862,48.581071,9.523523,Fagus sylvatica L.
1338462844,49.961658,9.75071,Cephalanthera rubra (L.) Rich.
2975894288,51.326769,9.420214,Prunella vulgaris L.
2329737981,48.862316,9.383979,Ranunculus L.
2977454934,52.02839,7.123327,Viburnum opulus L.
2329742094,48.424206,9.212358,Ranunculus bulbosus L.
2647216348,50.928972,7.052785,Lysimachia punctata L.
2646219891,49.601969,11.23375,Trifolium incarnatum L.
3705504512,52.473354,13.298213,Stellaria media (L.) Vill.
922133978,48.832779,9.466087,Lathyrus pratensis L.
2645280110,52.308775,9.161437,Phytolacca americana L.
2648907659,52.156648,8.042947,Verbascum nigrum L.
1807833946,51.988499,7.611546,Galinsoga parviflora Cav.
2645754803,50.556033,7.049631,Sanguisorba officinalis L.
2977470669,52.52439,13.324581,Cornus mas L.
3389724471,49.830875,8.354347,Ranunculus aquatilis L.
2814117036,47.96174,7.785897,Campanula rapunculoides L.
1990677250,47.636116,8.207109,Epilobium L.
2647654579,49.750779,6.640554,Bellis perennis L.
2856761744,49.330078,11.942797,Ficaria verna Huds.
2330505441,53.934753,10.317042,Syringa vulgaris L.
2974867677,53.494422,10.210775,Acer pseudoplatanus L.
3468847670,51.380215,12.247258,Crataegus laevigata (Poir.) DC.
2975650069,50.031561,10.507341,Saponaria officinalis L.
3355286695,53.234778,13.260022,Solidago virgaurea subsp. virgaurea
2838034300,50.368049,6.621323,Ononis spinosa L.
2331508244,52.37434,10.006485,Viburnum opulus L.
2331516376,50.280563,6.657543,Viola odorata L.
2975822449,49.676053,11.647702,Silene vulgaris (Moench) Garcke
2644333763,49.399388,7.568888,Ilex aquifolium L.
2331502426,52.447952,13.467264,Vicia hirsuta (L.) Gray
2648187556,50.994778,11.055258,Plantago lanceolata L.
1913138418,51.06686,6.875381,Diplotaxis tenuifolia (L.) DC.
922482316,53.705471,7.137551,Ornithogalum umbellatum L.
2647381521,50.773402,9.81653,Chenopodium album L.
2645435887,50.849347,7.431568,Geranium sanguineum L.
920774564,49.12957,10.102285,Briza media L.
2649505197,54.792635,9.452445,Reynoutria japonica Houtt.
3389800674,47.70697,8.218907,Rubus bifrons Vest ex Tratt.
2649759234,48.194286,11.444805,Borago officinalis L.
3389628327,53.642239,10.869528,Tanacetum vulgare L.
1579839871,51.424995,9.713759,Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl.
2644683041,53.027588,8.827741,Glechoma hederacea L.
1339037830,48.894997,9.492724,Medicago lupulina L.
2644434163,51.70956,7.96184,Impatiens glandulifera Royle
1893194946,47.692261,9.852776,Conyza canadensis (L.) Cronquist
1835172038,49.238644,8.789148,Acer pseudoplatanus L.
2977718689,52.515481,13.626592,Convolvulus arvensis L.
923113156,54.133881,13.29114,Potentilla anserina Jeps.
2647944105,48.76179,9.37447,Corylus avellana L.
3388755657,50.619255,11.15564,Geranium pyrenaicum Burm.f.
3307247708,51.817722,8.014967,Sedum acre L.
2645447488,50.225628,6.668984,Lysimachia punctata L.
2974411608,52.727858,9.247975,Datura stramonium L.
2975780616,52.197306,8.57352,Borago officinalis L.
2649414701,53.861292,9.737217,Jacobaea vulgaris Gaertn.
2273634109,52.430248,13.706851,Echium vulgare L.
2626491364,51.678943,9.934413,Silene latifolia Poir.
1338928012,49.916885,8.755803,Leucanthemum vulgare Lam.
2330809175,53.201233,9.200271,Tropaeolum majus L.
2645058344,51.003131,7.615986,Corylus avellana L.
2649195296,53.592594,10.04737,Melissa officinalis L.
3388650671,51.818348,9.904326,Chaerophyllum bulbosum L.
1893205487,49.009171,9.170774,Galium sylvaticum L.
3389105256,47.674126,10.873716,Primula farinosa L.
3388952429,47.911293,7.898698,Adenostyles alliariae (Gouan) A.Kern.
2976014893,52.518023,13.131737,Artemisia vulgaris L.
922088390,50.284073,6.559181,"Hieracium piloselloides Wallr., 1822"
3387955298,48.304047,10.93412,Potentilla erecta (L.) Raeusch.
2647081891,48.135105,11.368208,Geranium robertianum L.
3717959589,50.327969,6.537881,Matricaria discoidea DC.
2974757964,51.400757,7.754872,Alliaria petiolata (M.Bieb.) Cavara & Grande
