gbifID,latitude,longitude,scientificName
922071423,51.72554,10.021859,Hieracium pilosella L.
2974924318,49.281431,7.063329,Allium ursinum L.
2974581670,53.729502,10.823241,Achillea millefolium L.
2976052683,48.561703,9.520836,Sorbus aucuparia L.
2975598399,48.010695,11.577007,Lapsana communis L.
2975144203,49.950251,8.843765,Chelidonium majus L.
2645149044,48.7565,8.813499,Ligustrum vulgare L.
2270426366,47.762493,9.783711,Equisetum palustre L.
2330667746,49.787529,7.610054,Taraxacum index Sonck
3388089131,47.645496,12.06556,Pulmonaria mollis Hornem.
2977237769,49.155194,12.142513,Viburnum lantana L.
2645773218,50.732787,7.067047,Potentilla reptans L.
2976548563,48.606094,9.461999,Rhinanthus alectorolophus (Scop.) Pollich
2329531138,49.984112,10.281806,Primula farinosa L.
2237168635,48.873985,10.20713,Daphne mezereum L.
2977659240,48.02122,11.572624,Origanum vulgare L.
2645165434,49.245312,8.343642,Cerastium tomentosum L.
2331333837,52.420204,13.356948,Urtica dioica L.
2976223007,49.493685,6.832477,Helianthus annuus L.
2975758764,52.539745,13.580884,Achillea millefolium L.
923097358,53.52739,10.239359,Polygonum aviculare L.
3337865169,50.108495,8.253122,Viburnum opulus L.
2580180348,52.445545,13.385795,Senecio vulgaris L.
2331342885,49.797306,10.348907,Urtica dioica subsp. dioica
2647053266,51.452949,11.955748,Bellis perennis L.
2975550788,49.472273,10.936538,Sorbus aucuparia L.
2977052109,50.929088,8.399032,Mercurialis perennis L.
1586900551,49.303616,8.620459,Conyza canadensis (L.) Cronquist
3389570605,51.281113,6.343746,Prunus avium subsp. avium
2649523601,51.345342,12.297777,Tussilago farfara L.
2645797525,53.900014,10.715941,Populus alba L.
1807956750,50.62677,8.561697,Orchis mascula (L.) L.
2975410907,48.203852,11.331927,Salvia pratensis L.
2268206255,48.872181,9.410819,Cichorium intybus L.
2976635978,53.74028,10.248447,Lamium galeobdolon (L.) L.
1579758914,50.618347,6.477299,Achillea ptarmica L.
3388790890,49.988293,8.907829,Euphorbia cyparissias L.
2329706774,51.616657,7.950153,Quercus robur L.
2975404231,47.611021,8.553175,Datura stramonium L.
1837234235,52.304398,7.993723,Forsythia intermedia Zabel
2648627738,49.006334,10.960127,Euphorbia cyparissias L.
2644816929,49.492242,7.907829,Vinca major L.
2977203462,52.637381,13.264068,Lunaria annua L.
1914254514,52.441257,10.470142,Achillea millefolium L.
2975436481,48.615802,10.217559,Triticum aestivum L.
2644052833,49.42267,8.38847,Calendula officinalis L.
2975085798,51.257623,7.661644,Trifolium incarnatum L.
1339193138,52.453918,13.404007,Origanum vulgare L.
3389204325,49.699829,8.372156,Scrophularia nodosa L.
3109256432,49.227216,8.493729,Veronica arvensis L.
1807954894,52.008835,9.845324,Orchis mascula (L.) L.
1338522562,52.002811,9.860173,Conyza canadensis (L.) Cronquist
2331511563,52.401737,13.369331,Viola odorata L.
3388498628,50.678062,6.314733,Centaurea jacea L.
2329709597,49.320198,8.549767,Quercus robur L.
1337942303,49.388908,9.71024,Allium oleraceum L.
